Section,Distance (km),Sub Distance (km),GNaverage,Latitude,Longitude
0101100F01,35.829,1.215,0.239999995,13.7687268,100.5506017
0101100F01,35.834,1.22,0.239999995,13.7686865,100.5505784
0101100F01,35.839,1.225,0.270000011,13.7686463,100.5505549
0101100F01,35.844,1.23,0.210000008,13.7686075,100.5505311
0101100F01,35.849,1.235,0.230000004,13.768568,100.5505068
0101100F01,35.854,1.24,0.280000001,13.7685291,100.5504829
0101100F01,35.859,1.245,0.283333331,13.7684908,100.5504594
0101100F01,35.864,1.25,0.284999996,13.7684516,100.5504356
0101100F01,35.869,1.255,0.263333321,13.7684122,100.550414
0101100F01,35.874,1.26,0.296666652,13.7683725,100.5503923
0101100F01,35.879,1.265,0.295000017,13.768333,100.5503725
0101100F01,35.884,1.27,0.293333322,13.7682937,100.5503534
0101100F01,35.889,1.275,0.296666652,13.768255,100.5503308
0101100F01,35.894,1.28,0.295000017,13.7682176,100.5503029
0101100F01,35.899,1.285,0.305000007,13.7681801,100.5502758
0101100F01,35.904,1.29,0.300000012,13.7681418,100.5502525
0101100F01,35.909,1.295,0.295000017,13.7681029,100.5502283
0101100F01,35.914,1.3,0.289999992,13.7680644,100.5501975
0101100F01,35.919,1.305,0.286666662,13.7680249,100.5501659
0101100F01,35.924,1.31,0.289999992,13.7679876,100.5501478
0101100F01,35.929,1.315,0.280000001,13.7679503,100.5501295
0101100F01,35.934,1.32,0.273333341,13.7679135,100.5501053
0101100F01,35.939,1.325,0.275000006,13.7678766,100.5500809
0101100F01,35.944,1.33,0.275000006,13.7678373,100.5500509
0101100F01,35.949,1.335,0.276666671,13.7677973,100.5500205
0101100F01,35.954,1.34,0.289999992,13.767757,100.5499909
0101100F01,35.959,1.345,0.300000012,13.7677179,100.5499623
0101100F01,35.964,1.35,0.293333322,13.7676828,100.5499369
0101100F01,35.969,1.355,0.310000002,13.7676455,100.5499128
0101100F01,35.974,1.36,0.305000007,13.7676066,100.5498895
0101100F01,35.979,1.365,0.303333342,13.7675659,100.5498662
0101100F01,35.984,1.37,0.293333322,13.7675267,100.5498423
0101100F01,35.989,1.375,0.280000001,13.7674894,100.5498146
0101100F01,35.994,1.38,0.284999996,13.7674519,100.5497893
0101100F01,35.999,1.385,0.293333322,13.7674152,100.5497631
0101100F01,36.004,1.39,0.289999992,13.7673777,100.5497381
0101100F01,36.009,1.395,0.314999998,13.7673399,100.5497144
0101100F01,36.011,1.4,0.300000012,13.7673011,100.54969
0101100F01,36.02,1.405,0.300000012,13.7672595,100.5496676
0101100F01,36.024,1.41,0.300000012,13.7672213,100.5496434
0101100F01,36.029,1.415,0.276666671,13.7671833,100.5496186
0101100F01,36.034,1.42,0.25999999,13.7671426,100.5495953
0101100F01,36.039,1.425,0.254999995,13.7670922,100.5495663
0101100F01,36.045,1.43,0.266666681,13.766943,100.5494883
0101100F01,36.049,1.435,0.25999999,13.7669166,100.5494745
0101100F01,36.054,1.44,0.254999995,13.7668977,100.5494646
0101100F01,36.059,1.445,0.236666664,13.7668804,100.5494555
0101100F01,36.064,1.45,0.25,13.7668631,100.5494465
0101100F01,36.069,1.455,0.245000005,13.7668488,100.549439
0101100F01,36.074,1.46,0.239999995,13.766819,100.549426
0101100F01,36.079,1.465,0.24666667,13.7667769,100.5494087
0101100F01,36.084,1.47,0.245000005,13.7667355,100.549392
0101100F01,36.089,1.475,0.24000001,13.7666894,100.549382
0101100F01,36.094,1.48,0.24666667,13.7666471,100.5493679
0101100F01,36.099,1.485,0.25999999,13.7666086,100.5493483
0101100F01,36.104,1.49,0.25999999,13.7665655,100.5493341
0101100F01,36.109,1.495,0.270000011,13.7665227,100.5493209
0101100F01,36.114,1.5,0.264999986,13.7664796,100.5493079
0101100F01,36.119,1.505,0.254999995,13.7664364,100.5492948
0101100F01,36.124,1.51,0.280000001,13.7663937,100.5492817
0101100F01,36.129,1.515,0.269999981,13.7663504,100.5492673
0101100F01,36.134,1.52,0.25,13.7663079,100.549253
0101100F01,36.139,1.525,0.273333341,13.7662636,100.5492398
0101100F01,36.144,1.53,0.296666652,13.7662194,100.5492259
0101100F01,36.149,1.535,0.280000001,13.7661774,100.5492085
0101100F01,36.154,1.54,0.313333333,13.7661348,100.5491913
0101100F01,36.159,1.545,0.320000023,13.7660921,100.5491749
0101100F01,36.164,1.55,0.275000006,13.766053,100.549153
0101100F01,36.169,1.555,0.305000007,13.7660159,100.5491283
0101100F01,36.174,1.56,0.326666683,13.7659761,100.5491066
0101100F01,36.179,1.565,0.314999998,13.765936,100.5490861
0101100F01,36.184,1.57,0.289999992,13.7658958,100.549065
0101100F01,36.189,1.575,0.300000012,13.7658562,100.5490443
0101100F01,36.194,1.58,0.289999992,13.7658163,100.5490223
0101100F01,36.199,1.585,0.305000007,13.7657768,100.5490004
0101100F01,36.204,1.59,0.313333333,13.7657361,100.5489801
0101100F01,36.209,1.595,0.330000013,13.7656953,100.5489604
0101100F01,36.214,1.6,0.289999992,13.7656549,100.5489399
0101100F01,36.219,1.605,0.299999982,13.7656151,100.5489191
0101100F01,36.224,1.61,0.310000002,13.7655753,100.5488981
0101100F01,36.229,1.615,0.300000012,13.7655352,100.5488763
0101100F01,36.234,1.62,0.303333342,13.7654959,100.5488549
0101100F01,36.239,1.625,0.303333342,13.7654558,100.548834
0101100F01,36.244,1.63,0.284999996,13.7654159,100.5488132
0101100F01,36.249,1.635,0.286666662,13.7653769,100.5487913
0101100F01,36.254,1.64,0.263333321,13.7653382,100.5487686
0101100F01,36.259,1.645,0.25999999,13.7652992,100.5487466
0101100F01,36.264,1.65,0.25,13.7652586,100.5487263
0101100F01,36.269,1.655,0.289999992,13.765218,100.548706
0101100F01,36.274,1.66,0.270000011,13.7651769,100.548687
0101100F01,36.279,1.665,0.270000011,13.7651358,100.5486683
0101100F01,36.284,1.67,0.25,13.7650948,100.5486491
0101100F01,36.289,1.675,0.25,13.7650542,100.5486294
0101100F01,36.294,1.68,0.25,13.765014,100.5486099
0101100F01,36.299,1.685,0.266666651,13.7649727,100.5485903
0101100F01,36.304,1.69,0.280000001,13.7649321,100.5485711
0101100F01,36.309,1.695,0.300000012,13.7648913,100.5485522
0101100F01,36.314,1.7,0.310000002,13.7648495,100.5485339
0101100F01,36.319,1.705,0.310000002,13.7648086,100.5485159
0101100F01,36.324,1.71,0.305000007,13.7647675,100.5484977
0101100F01,36.329,1.715,0.303333342,13.7647263,100.5484792
0101100F01,36.334,1.72,0.293333322,13.7646855,100.5484609
0101100F01,36.339,1.725,0.319999993,13.7646443,100.5484427
0101100F01,36.344,1.73,0.283333331,13.764603,100.5484247
0101100F01,36.349,1.735,0.273333341,13.7645619,100.5484068
0101100F01,36.354,1.74,0.289999992,13.7645205,100.548389
0101100F01,36.359,1.745,0.280000001,13.764479,100.5483713
0101100F01,36.364,1.75,0.280000001,13.7644378,100.5483537
0101100F01,36.369,1.755,0.264999986,13.7643962,100.5483366
0101100F01,36.374,1.76,0.25,13.7643543,100.54832
0101100F01,36.379,1.765,0.280000001,13.7643126,100.5483035
0101100F01,36.384,1.77,0.300000012,13.7642708,100.5482869
0101100F01,36.389,1.775,0.295000017,13.7642291,100.5482702
0101100F01,36.394,1.78,0.286666662,13.7641869,100.5482532
0101100F01,36.399,1.785,0.280000001,13.7641445,100.5482362
0101100F01,36.404,1.79,0.295000017,13.7641026,100.5482192
0101100F01,36.409,1.795,0.280000001,13.7640602,100.5482019
0101100F01,36.414,1.8,0.280000001,13.7640182,100.5481848
0101100F01,36.419,1.805,0.284999996,13.7639759,100.5481675
0101100F01,36.424,1.81,0.276666671,13.763934,100.5481502
0101100F01,36.429,1.815,0.289999992,13.7638925,100.5481332
0101100F01,36.434,1.82,0.310000002,13.7638503,100.5481156
0101100F01,36.439,1.825,0.300000012,13.7638085,100.5480982
0101100F01,36.444,1.83,0.289999992,13.7637673,100.548081
0101100F01,36.449,1.835,0.254999995,13.763725,100.5480631
0101100F01,36.454,1.84,0.239999995,13.7636833,100.5480453
0101100F01,36.459,1.845,0.25666666,13.7636417,100.5480275
0101100F01,36.464,1.85,0.25,13.7636003,100.5480097
0101100F01,36.469,1.855,0.245000005,13.7635594,100.547992
0101100F01,36.474,1.86,0.25,13.7635184,100.5479742
0101100F01,36.479,1.865,0.270000011,13.7634774,100.5479562
0101100F01,36.484,1.87,0.300000012,13.7634364,100.5479374
0101100F01,36.489,1.875,0.25999999,13.7633952,100.5479186
0101100F01,36.494,1.88,0.280000001,13.7633541,100.5478999
0101100F01,36.499,1.885,0.275000006,13.763313,100.5478804
0101100F01,36.504,1.89,0.280000001,13.7632719,100.5478609
0101100F01,36.509,1.895,0.300000012,13.7632309,100.5478415
0101100F01,36.514,1.9,0.275000006,13.7631903,100.5478211
0101100F01,36.519,1.905,0.306666672,13.7631502,100.5478
0101100F01,36.524,1.91,0.266666681,13.7631103,100.5477791
0101100F01,36.529,1.915,0.280000001,13.7630701,100.5477581
0101100F01,36.534,1.92,0.289999992,13.7630288,100.5477381
0101100F01,36.539,1.925,0.306666672,13.7629878,100.5477181
0101100F01,36.544,1.93,0.324999988,13.7629466,100.5476981
0101100F01,36.549,1.935,0.310000002,13.762906,100.5476774
0101100F01,36.554,1.94,0.289999992,13.762866,100.5476565
0101100F01,36.559,1.945,0.300000012,13.7628258,100.5476356
0101100F01,36.564,1.95,0.300000012,13.7627858,100.5476143
0101100F01,36.569,1.955,0.319999993,13.7627461,100.5475922
0101100F01,36.574,1.96,0.289999992,13.762706,100.5475698
0101100F01,36.579,1.965,0.295000017,13.7626661,100.5475475
0101100F01,36.584,1.97,0.293333322,13.762626,100.5475253
0101100F01,36.589,1.975,0.310000002,13.7625859,100.547503
0101100F01,36.594,1.98,0.330000013,13.7625458,100.5474808
0101100F01,36.599,1.985,0.323333323,13.7625061,100.5474586
0101100F01,36.604,1.99,0.296666652,13.7624671,100.5474365
0101100F01,36.609,1.995,0.275000006,13.7624284,100.5474147
0101100F01,36.614,2,0.266666681,13.7623897,100.5473928
0101100F01,36.619,2.005,0.266666651,13.7623501,100.5473702
0101100F01,36.624,2.01,0.239999995,13.7623108,100.5473478
0101100F01,36.629,2.015,0.224999994,13.7622717,100.5473255
0101100F01,36.634,2.02,0.25666666,13.7622327,100.5473032
0101100F01,36.639,2.025,0.275000006,13.7621942,100.5472811
0101100F01,36.644,2.03,0.270000011,13.7621558,100.5472591
0101100F01,36.649,2.035,0.270000011,13.7621176,100.5472371
0101100F01,36.654,2.04,0.264999986,13.7620778,100.5472126
0101100F01,36.659,2.045,0.25,13.7620381,100.5471882
0101100F01,36.664,2.05,0.276666671,13.7619988,100.5471639
0101100F01,36.669,2.055,0.295000017,13.7619606,100.54714
0101100F01,36.674,2.06,0.280000001,13.7619235,100.5471164
0101100F01,36.679,2.065,0.263333321,13.7618866,100.5470929
0101100F01,36.684,2.07,0.270000011,13.7618497,100.5470694
0101100F01,36.689,2.075,0.25999999,13.7618116,100.5470428
0101100F01,36.694,2.08,0.25333333,13.7617737,100.5470163
0101100F01,36.699,2.085,0.230000004,13.7617357,100.5469896
0101100F01,36.704,2.09,0.25999999,13.7616983,100.5469626
0101100F01,36.709,2.095,0.239999995,13.761661,100.5469345
0101100F01,36.714,2.1,0.25333333,13.7616238,100.5469064
0101100F01,36.719,2.105,0.25,13.7615869,100.5468785
0101100F01,36.724,2.11,0.25,13.7615501,100.5468507
0101100F01,36.729,2.115,0.25,13.7615135,100.5468231
0101100F01,36.734,2.12,0.239999995,13.761477,100.5467956
0101100F01,36.739,2.125,0.239999995,13.7614407,100.546768
0101100F01,36.744,2.13,0.276666671,13.7614072,100.5467395
0101100F01,36.749,2.135,0.275000006,13.7613738,100.5467109
0101100F01,36.754,2.14,0.270000011,13.7613405,100.5466825
0101100F01,36.759,2.145,0.25,13.7613067,100.5466533
0101100F01,36.764,2.15,0.25,13.7612726,100.5466232
0101100F01,36.769,2.155,0.25999999,13.7612383,100.546593
0101100F01,36.774,2.16,0.25,13.7612042,100.5465629
0101100F01,36.779,2.165,0.25,13.7611702,100.5465321
0101100F01,36.784,2.17,0.280000001,13.7611364,100.5465009
0101100F01,36.789,2.175,0.276666671,13.7611028,100.54647
0101100F01,36.794,2.18,0.263333321,13.7610691,100.546439
0101100F01,36.799,2.185,0.239999995,13.7610358,100.5464079
0101100F01,36.804,2.19,0.189999998,13.7610029,100.5463772
0101100F01,36.809,2.195,0.25333333,13.7609698,100.5463462
0101100F01,36.814,2.2,0.239999995,13.7609374,100.5463148
0101100F01,36.819,2.205,0.234999999,13.7609073,100.5462826
0101100F01,36.824,2.21,0.239999995,13.760877,100.5462502
0101100F01,36.829,2.215,0.264999986,13.7608469,100.546218
0101100F01,36.834,2.22,0.25,13.7608155,100.5461855
0101100F01,36.839,2.225,0.239999995,13.7607825,100.5461527
0101100F01,36.844,2.23,0.239999995,13.7607497,100.5461201
0101100F01,36.849,2.235,0.25999999,13.7607167,100.5460872
0101100F01,36.854,2.24,0.273333341,13.7606837,100.5460543
0101100F01,36.859,2.245,0.263333321,13.760651,100.5460217
0101100F01,36.864,2.25,0.270000011,13.760618,100.5459888
0101100F01,36.869,2.255,0.24000001,13.760585,100.545956
0101100F01,36.874,2.26,0.24666667,13.7605522,100.5459234
0101100F01,36.879,2.265,0.254999995,13.7605193,100.5458905
0101100F01,36.884,2.27,0.266666651,13.7604864,100.5458578
0101100F01,36.889,2.275,0.24333334,13.7604536,100.5458252
0101100F01,36.894,2.28,0.300000012,13.7604207,100.5457924
0101100F01,36.899,2.285,0.289999992,13.7603879,100.5457598
0101100F01,36.904,2.29,0.283333331,13.7603551,100.545727
0101100F01,36.909,2.295,0.270000011,13.7603216,100.5456956
0101100F01,36.914,2.3,0.280000001,13.760288,100.5456651
0101100F01,36.919,2.305,0.293333322,13.7602542,100.5456346
0101100F01,36.924,2.31,0.284999996,13.7602204,100.545604
0101100F01,36.929,2.315,0.310000002,13.7601863,100.5455742
0101100F01,36.934,2.32,0.300000012,13.7601521,100.5455446
0101100F01,36.939,2.325,0.300000012,13.7601177,100.5455147
0101100F01,36.944,2.33,0.289999992,13.7600834,100.5454852
0101100F01,36.949,2.335,0.280000001,13.7600482,100.5454559
0101100F01,36.954,2.34,0.296666652,13.7600132,100.5454267
0101100F01,36.959,2.345,0.310000002,13.759978,100.5453975
0101100F01,36.964,2.35,0.289999992,13.7599426,100.5453685
0101100F01,36.969,2.355,0.310000002,13.7599071,100.5453402
0101100F01,36.974,2.36,0.270000011,13.7598714,100.5453118
0101100F01,36.979,2.365,0.289999992,13.7598356,100.5452833
0101100F01,36.984,2.37,0.313333333,13.7597994,100.5452565
0101100F01,36.989,2.375,0.310000002,13.7597623,100.5452302
0101100F01,36.994,2.38,0.305000007,13.7597252,100.5452038
0101100F01,36.999,2.385,0.276666671,13.7596882,100.5451776
0101100F01,37.004,2.39,0.270000011,13.75965,100.5451529
0101100F01,37.009,2.395,0.284999996,13.7596116,100.5451283
0101100F01,37.014,2.4,0.296666652,13.7595734,100.5451038
0101100F01,37.019,2.405,0.289999992,13.7595349,100.5450798
0101100F01,37.024,2.41,0.289999992,13.7594963,100.5450576
0101100F01,37.029,2.415,0.293333322,13.7594575,100.5450354
0101100F01,37.034,2.42,0.295000017,13.7594186,100.5450131
0101100F01,37.039,2.425,0.300000012,13.7593787,100.5449925
0101100F01,37.044,2.43,0.293333322,13.7593373,100.5449728
0101100F01,37.049,2.435,0.280000001,13.7592959,100.5449532
0101100F01,37.054,2.44,0.284999996,13.7592546,100.5449337
0101100F01,37.059,2.445,0.293333322,13.7592124,100.5449172
0101100F01,37.064,2.45,0.323333323,13.7591699,100.5449011
0101100F01,37.069,2.455,0.295000017,13.7591276,100.5448852
0101100F01,37.074,2.46,0.319999993,13.7590852,100.5448691
0101100F01,37.079,2.465,0.300000012,13.7590429,100.5448532
0101100F01,37.084,2.47,0.300000012,13.7590004,100.5448371
0101100F01,37.089,2.475,0.295000017,13.7589577,100.544821
0101100F01,37.094,2.48,0.306666672,13.7589153,100.544805
0101100F01,37.099,2.485,0.289999992,13.7588728,100.5447889
0101100F01,37.104,2.49,0.289999992,13.7588301,100.5447728
0101100F01,37.109,2.495,0.289999992,13.7587877,100.5447568
0101100F01,37.114,2.5,0.319999993,13.7587444,100.5447459
0101100F01,37.119,2.505,0.295000017,13.7587011,100.5447357
0101100F01,37.124,2.51,0.289999992,13.758658,100.5447255
0101100F01,37.129,2.515,0.310000002,13.7586142,100.5447162
0101100F01,37.134,2.52,0.305000007,13.7585695,100.5447093
0101100F01,37.139,2.525,0.289999992,13.758525,100.5447024
0101100F01,37.144,2.53,0.266666651,13.7584804,100.5446955
0101100F01,37.149,2.535,0.280000001,13.7584359,100.5446902
0101100F01,37.154,2.54,0.303333342,13.758391,100.5446858
0101100F01,37.159,2.545,0.316666663,13.7583463,100.5446814
0101100F01,37.164,2.55,0.319999993,13.7583018,100.5446771
0101100F01,37.169,2.555,0.310000002,13.7582571,100.5446749
0101100F01,37.174,2.56,0.319999993,13.7582125,100.5446727
0101100F01,37.179,2.565,0.330000013,13.7581682,100.5446706
0101100F01,37.184,2.57,0.319999993,13.7581231,100.544669
0101100F01,37.189,2.575,0.310000002,13.7580772,100.544669
0101100F01,37.194,2.58,0.310000002,13.7580316,100.544669
0101100F01,37.199,2.585,0.314999998,13.7579857,100.544669
0101100F01,37.204,2.59,0.300000012,13.7579405,100.5446718
0101100F01,37.209,2.595,0.300000012,13.7578962,100.5446761
0101100F01,37.214,2.6,0.310000002,13.7578517,100.5446804
0101100F01,37.219,2.605,0.303333342,13.7578073,100.5446848
0101100F01,37.224,2.61,0.300000012,13.7577632,100.5446916
0101100F01,37.229,2.615,0.275000006,13.7577192,100.5446986
0101100F01,37.234,2.62,0.289999992,13.7576753,100.5447056
0101100F01,37.239,2.625,0.300000012,13.7576312,100.5447131
0101100F01,37.244,2.63,0.335000008,13.7575866,100.5447224
0101100F01,37.249,2.635,0.323333353,13.7575421,100.5447317
0101100F01,37.254,2.64,0.330000013,13.7574975,100.5447411
0101100F01,37.259,2.645,0.229999989,13.7574533,100.5447514
0101100F01,37.264,2.65,0.280000001,13.7574099,100.5447622
0101100F01,37.269,2.655,0.330000013,13.7573661,100.544773
0101100F01,37.274,2.66,0.36500001,13.7573226,100.5447839
0101100F01,37.279,2.665,0.335000008,13.7572782,100.5447927
0101100F01,37.284,2.67,0.313333333,13.7572336,100.5448013
0101100F01,37.289,2.675,0.319999993,13.7571896,100.5448098
0101100F01,37.294,2.68,0.319999993,13.7571455,100.54482
0101100F01,37.299,2.685,0.316666663,13.757104,100.5448394
0101100F01,37.304,2.69,0.324999988,13.7570626,100.5448588
0101100F01,37.309,2.695,0.324999988,13.7570209,100.5448782
0101100F01,37.314,2.7,0.310000002,13.7569788,100.544896
0101100F01,37.319,2.705,0.313333333,13.7569361,100.5449121
0101100F01,37.324,2.71,0.305000007,13.7568933,100.5449283
0101100F01,37.329,2.715,0.306666672,13.7568505,100.5449444
0101100F01,37.334,2.72,0.289999992,13.7568081,100.5449605
0101100F01,37.339,2.725,0.275000006,13.7567658,100.5449766
0101100F01,37.344,2.73,0.270000011,13.7567236,100.5449926
0101100F01,37.349,2.735,0.280000001,13.7566815,100.5450086
0101100F01,37.354,2.74,0.270000011,13.7566399,100.5450253
0101100F01,37.359,2.745,0.280000001,13.7565984,100.5450419
0101100F01,37.364,2.75,0.25,13.7565571,100.5450585
0101100F01,37.369,2.755,0.239999995,13.7565152,100.5450755
0101100F01,37.374,2.76,0.230000004,13.756473,100.5450931
0101100F01,37.379,2.765,0.209999993,13.7564306,100.5451108
0101100F01,37.384,2.77,0.200000003,13.7563881,100.5451285
0101100F01,37.389,2.775,0.189999998,13.7563462,100.5451458
0101100F01,37.394,2.78,0.153333336,13.7563042,100.545163
0101100F01,37.399,2.785,0.185000002,13.7562624,100.5451801
0101100F01,37.404,2.79,0.264999986,13.7562204,100.5451974
0101100F01,37.409,2.795,0.230000004,13.7561784,100.5452147
0101100F01,37.414,2.8,0.223333344,13.7561367,100.5452319
0101100F01,37.419,2.805,0.230000004,13.7560947,100.5452492
0101100F01,37.424,2.81,0.25999999,13.7560528,100.5452668
0101100F01,37.429,2.815,0.25,13.7560117,100.5452851
0101100F01,37.434,2.82,0.25999999,13.7559703,100.5453037
0101100F01,37.439,2.825,0.289999992,13.755929,100.5453222
0101100F01,37.444,2.83,0.280000001,13.7558874,100.5453401
0101100F01,37.449,2.835,0.289999992,13.7558453,100.5453577
0101100F01,37.454,2.84,0.295000017,13.7558033,100.5453751
0101100F01,37.459,2.845,0.310000002,13.7557612,100.5453926
0101100F01,37.464,2.85,0.310000002,13.7557197,100.545411
0101100F01,37.469,2.855,0.300000012,13.7556786,100.5454295
0101100F01,37.474,2.86,0.303333342,13.7556371,100.5454482
0101100F01,37.479,2.865,0.275000006,13.7555951,100.5454661
0101100F01,37.484,2.87,0.300000012,13.7555503,100.5454798
0101100F01,37.489,2.875,0.330000013,13.7555053,100.5454935
0101100F01,37.494,2.88,0.305000007,13.7554603,100.5455072
0101100F01,37.499,2.885,0.230000004,13.7554187,100.5455252
0101100F01,37.504,2.89,0.25666666,13.7553802,100.5455475
0101100F01,37.509,2.895,0.273333341,13.7553415,100.5455698
0101100F01,37.514,2.9,0.330000013,13.7553031,100.545592
0101100F01,37.519,2.905,0.306666672,13.7552624,100.5456112
0101100F01,37.524,2.91,0.24333334,13.7552215,100.5456299
0101100F01,37.529,2.915,0.284999996,13.7551805,100.5456486
0101100F01,37.534,2.92,0.280000001,13.7551394,100.5456675
0101100F01,37.539,2.925,0.270000011,13.7550985,100.5456867
0101100F01,37.544,2.93,0.289999992,13.7550575,100.545706
0101100F01,37.549,2.935,0.305000007,13.7550162,100.5457254
0101100F01,37.554,2.94,0.306666672,13.7549757,100.5457452
0101100F01,37.559,2.945,0.314999998,13.7549351,100.5457654
0101100F01,37.564,2.95,0.305000007,13.7548945,100.5457857
0101100F01,37.569,2.955,0.330000013,13.7548541,100.5458059
0101100F01,37.574,2.96,0.295000017,13.754814,100.5458271
0101100F01,37.579,2.965,0.305000007,13.7547739,100.5458483
0101100F01,37.584,2.97,0.306666672,13.754734,100.5458693
0101100F01,37.589,2.975,0.310000002,13.7546927,100.5458896
0101100F01,37.594,2.98,0.300000012,13.7546501,100.5459082
0101100F01,37.599,2.985,0.283333331,13.7546073,100.545927
0101100F01,37.604,2.99,0.270000011,13.7545644,100.5459457
0101100F01,37.609,2.995,0.275000006,13.7545243,100.5459676
0101100F01,37.614,3,0.25666666,13.7544844,100.5459904
0101100F01,37.619,3.005,0.25666666,13.7544447,100.5460131
0101100F01,37.624,3.01,0.25,13.7544057,100.5460364
0101100F01,37.629,3.015,0.275000006,13.7543688,100.5460618
0101100F01,37.634,3.02,0.25666666,13.7543319,100.5460873
0101100F01,37.639,3.025,0.270000011,13.7542951,100.5461126
0101100F01,37.644,3.03,0.25999999,13.7542631,100.5461428
0101100F01,37.649,3.035,0.25,13.7542333,100.5461754
0101100F01,37.654,3.04,0.25,13.7542037,100.5462078
0101100F01,37.659,3.045,0.280000001,13.7541733,100.5462394
0101100F01,37.664,3.05,0.280000001,13.7541369,100.5462637
0101100F01,37.669,3.055,0.289999992,13.7541004,100.5462878
0101100F01,37.674,3.06,0.300000012,13.7540639,100.5463121
0101100F01,37.679,3.065,0.286666662,13.7540274,100.5463409
0101100F01,37.684,3.07,0.280000001,13.7539907,100.5463742
0101100F01,37.689,3.075,0.305000007,13.753954,100.5464076
0101100F01,37.694,3.08,0.293333322,13.7539175,100.5464407
0101100F01,37.699,3.085,0.296666652,13.753887,100.5464741
0101100F01,37.704,3.09,0.295000017,13.7538569,100.5465075
0101100F01,37.709,3.095,0.293333322,13.753827,100.5465408
0101100F01,37.714,3.1,0.283333331,13.753797,100.5465746
0101100F01,37.719,3.105,0.300000012,13.7537674,100.5466089
0101100F01,37.724,3.11,0.319999993,13.7537375,100.5466435
0101100F01,37.729,3.115,0.296666652,13.7537077,100.5466781
0101100F01,37.734,3.12,0.280000001,13.7536785,100.5467132
0101100F01,37.739,3.125,0.25999999,13.7536493,100.5467488
0101100F01,37.744,3.13,0.233333334,13.7536202,100.5467843
0101100F01,37.749,3.135,0.230000004,13.7535913,100.5468199
0101100F01,37.754,3.14,0.25,13.7535635,100.5468569
0101100F01,37.759,3.145,0.273333341,13.7535357,100.5468939
0101100F01,37.764,3.15,0.314999998,13.753508,100.5469308
0101100F01,37.769,3.155,0.289999992,13.7534807,100.5469681
0101100F01,37.774,3.16,0.270000011,13.7534537,100.5470058
0101100F01,37.779,3.165,0.286666662,13.7534269,100.5470434
0101100F01,37.784,3.17,0.289999992,13.7534001,100.5470811
0101100F01,37.789,3.175,0.289999992,13.7533747,100.547119
0101100F01,37.794,3.18,0.286666662,13.7533494,100.5471572
0101100F01,37.799,3.185,0.289999992,13.753324,100.5471954
0101100F01,37.804,3.19,0.293333322,13.7532994,100.5472338
0101100F01,37.809,3.195,0.316666663,13.7532765,100.5472727
0101100F01,37.814,3.2,0.310000002,13.7532533,100.547312
