Section,Distance (km),Sub Distance (km),GNaverage,Latitude,Longtitude
0102100R01,18.161,16.495,0.166666672,13.6873583,100.6021557
0102100R01,18.166,16.49,0.180000007,13.6874026,100.6021474
0102100R01,18.171,16.485,0.186666667,13.6874471,100.6021392
0102100R01,18.176,16.48,0.203333318,13.6874916,100.6021311
0102100R01,18.181,16.475,0.185000002,13.6875361,100.602123
0102100R01,18.186,16.47,0.180000007,13.6875806,100.6021149
0102100R01,18.191,16.465,0.200000003,13.6876253,100.6021068
0102100R01,18.196,16.46,0.189999998,13.6876701,100.6020987
0102100R01,18.201,16.455,0.204999998,13.6877145,100.6020907
0102100R01,18.206,16.45,0.180000007,13.6877594,100.6020825
0102100R01,18.211,16.445,0.189999998,13.6878041,100.6020745
0102100R01,18.216,16.44,0.185000002,13.6878485,100.6020662
0102100R01,18.221,16.435,0.226666674,13.6878928,100.6020579
0102100R01,18.226,16.43,0.375,13.6879371,100.6020496
0102100R01,18.231,16.425,0.129999995,13.6879816,100.6020412
0102100R01,18.236,16.42,0.153333321,13.6880258,100.6020332
0102100R01,18.241,16.415,0.193333328,13.6880702,100.6020251
0102100R01,18.246,16.41,0.204999998,13.6881146,100.602017
0102100R01,18.251,16.405,0.209999993,13.688159,100.6020089
0102100R01,18.256,16.4,0.189999998,13.6882034,100.6020008
0102100R01,18.261,16.395,0.204999998,13.688248,100.6019924
0102100R01,18.266,16.39,0.219999984,13.6882925,100.6019842
0102100R01,18.271,16.385,0.223333344,13.6883373,100.6019758
0102100R01,18.276,16.38,0.230000004,13.6883815,100.6019678
0102100R01,18.281,16.375,0.234999999,13.6884261,100.6019599
0102100R01,18.286,16.37,0.233333334,13.6884706,100.6019521
0102100R01,18.291,16.365,0.245000005,13.6885149,100.6019443
0102100R01,18.296,16.36,0.239999995,13.6885596,100.6019365
0102100R01,18.301,16.355,0.186666667,13.688604,100.6019284
0102100R01,18.306,16.35,0.224999994,13.6886487,100.6019204
0102100R01,18.311,16.345,0.234999999,13.688693,100.6019123
0102100R01,18.316,16.34,0.239999995,13.6887375,100.6019043
0102100R01,18.321,16.335,0.230000004,13.6887824,100.6018962
0102100R01,18.326,16.33,0.219999999,13.688827,100.6018882
0102100R01,18.331,16.325,0.230000004,13.6888715,100.6018802
0102100R01,18.336,16.32,0.219999984,13.6889161,100.6018722
0102100R01,18.341,16.315,0.215000004,13.6889607,100.601864
0102100R01,18.346,16.31,0.213333324,13.689005,100.6018557
0102100R01,18.351,16.305,0.219999984,13.6890494,100.6018474
0102100R01,18.356,16.3,0.219999999,13.689094,100.6018391
0102100R01,18.361,16.295,0.213333324,13.6891384,100.6018308
0102100R01,18.366,16.29,0.226666674,13.6891825,100.6018223
0102100R01,18.371,16.285,0.224999994,13.6892269,100.6018138
0102100R01,18.376,16.28,0.194999993,13.6892713,100.6018053
0102100R01,18.381,16.275,0.170000002,13.6893156,100.6017967
0102100R01,18.386,16.27,0.189999998,13.6893598,100.6017876
0102100R01,18.391,16.265,0.13499999,13.689404,100.6017784
0102100R01,18.396,16.26,0.209999993,13.6894484,100.6017692
0102100R01,18.401,16.255,0.219999999,13.6894924,100.60176
0102100R01,18.406,16.25,0.230000004,13.6895365,100.6017493
0102100R01,18.411,16.245,0.206666663,13.6895805,100.6017385
0102100R01,18.416,16.24,0.219999999,13.6896245,100.6017277
0102100R01,18.421,16.235,0.185000002,13.6896683,100.6017169
0102100R01,18.426,16.23,0.230000004,13.6897122,100.6017056
0102100R01,18.431,16.225,0.226666674,13.689756,100.6016941
0102100R01,18.436,16.22,0.254999995,13.6897998,100.6016825
0102100R01,18.441,16.215,0.236666664,13.6898432,100.6016711
0102100R01,18.446,16.21,0.233333334,13.689887,100.6016589
0102100R01,18.451,16.205,0.254999995,13.6899303,100.601646
0102100R01,18.456,16.2,0.24666667,13.6899734,100.6016331
0102100R01,18.461,16.195,0.226666674,13.6900168,100.6016201
0102100R01,18.466,16.19,0.230000004,13.6900601,100.6016069
0102100R01,18.471,16.185,0.209999993,13.6901028,100.6015922
0102100R01,18.476,16.18,0.203333333,13.6901454,100.6015776
0102100R01,18.481,16.175,0.209999993,13.6901881,100.601563
0102100R01,18.486,16.17,0.215000004,13.6902309,100.6015484
0102100R01,18.491,16.165,0.213333324,13.6902732,100.6015318
0102100R01,18.496,16.16,0.215000004,13.6903152,100.6015151
0102100R01,18.501,16.155,0.215000004,13.6903576,100.6014983
0102100R01,18.506,16.15,0.223333344,13.6903999,100.6014815
0102100R01,18.511,16.145,0.219999999,13.6904413,100.6014638
0102100R01,18.516,16.14,0.219999999,13.6904825,100.6014455
0102100R01,18.521,16.135,0.213333324,13.6905239,100.6014272
0102100R01,18.526,16.13,0.226666674,13.6905652,100.6014089
0102100R01,18.531,16.125,0.200000003,13.6906061,100.60139
0102100R01,18.536,16.12,0.239999995,13.6906471,100.6013699
0102100R01,18.541,16.115,0.223333344,13.6906879,100.60135
0102100R01,18.546,16.11,0.219999999,13.6907291,100.6013299
0102100R01,18.551,16.105,0.230000004,13.6907696,100.6013098
0102100R01,18.556,16.1,0.230000004,13.6908098,100.6012889
0102100R01,18.561,16.095,0.230000004,13.6908501,100.6012679
0102100R01,18.566,16.09,0.164999992,13.6908901,100.6012471
0102100R01,18.571,16.085,0.203333333,13.6909303,100.601226
0102100R01,18.576,16.08,0.224999994,13.6909702,100.6012041
0102100R01,18.581,16.075,0.234999999,13.6910098,100.6011822
0102100R01,18.586,16.07,0.216666654,13.6910496,100.6011603
0102100R01,18.591,16.065,0.25,13.6910893,100.6011384
0102100R01,18.596,16.06,0.280000001,13.6911283,100.6011151
0102100R01,18.601,16.055,0.286666662,13.6911672,100.6010916
0102100R01,18.606,16.05,0.280000001,13.6912058,100.6010682
0102100R01,18.611,16.045,0.229999989,13.6912448,100.6010447
0102100R01,18.616,16.04,0.25,13.6912829,100.6010201
0102100R01,18.621,16.035,0.270000011,13.6913206,100.6009951
0102100R01,18.626,16.03,0.275000006,13.6913585,100.6009698
0102100R01,18.631,16.025,0.25333333,13.6913964,100.6009447
0102100R01,18.636,16.02,0.25333333,13.6914337,100.600919
0102100R01,18.641,16.015,0.245000005,13.69147,100.600893
0102100R01,18.646,16.01,0.230000004,13.6915068,100.6008667
0102100R01,18.651,16.005,0.233333334,13.6915435,100.6008405
0102100R01,18.656,16,0.230000004,13.69158,100.6008138
0102100R01,18.661,15.995,0.180000007,13.6916161,100.6007859
0102100R01,18.666,15.99,0.176666677,13.6916523,100.600758
0102100R01,18.671,15.985,0.164999992,13.6916887,100.6007299
0102100R01,18.676,15.98,0.180000007,13.6917247,100.6007018
0102100R01,18.681,15.975,0.173333347,13.69176,100.6006728
0102100R01,18.686,15.97,0.159999996,13.6917954,100.6006437
0102100R01,18.691,15.965,0.219999999,13.6918307,100.6006147
0102100R01,18.696,15.96,0.219999984,13.6918659,100.6005856
0102100R01,18.701,15.955,0.216666654,13.6919001,100.6005553
0102100R01,18.706,15.95,0.245000005,13.6919341,100.6005251
0102100R01,18.711,15.945,0.233333334,13.6919684,100.6004947
0102100R01,18.716,15.94,0.236666664,13.6920024,100.6004646
0102100R01,18.721,15.935,0.234999999,13.6920356,100.6004335
0102100R01,18.726,15.93,0.24333334,13.6920687,100.6004024
0102100R01,18.731,15.925,0.25999999,13.6921017,100.6003713
0102100R01,18.736,15.92,0.25999999,13.6921348,100.6003401
0102100R01,18.741,15.915,0.24000001,13.6921674,100.6003079
0102100R01,18.746,15.91,0.343333334,13.6921998,100.6002755
0102100R01,18.751,15.905,0.204999998,13.692232,100.6002433
0102100R01,18.756,15.9,0.245000005,13.6922643,100.600211
0102100R01,18.761,15.895,0.266666681,13.6922956,100.6001777
0102100R01,18.766,15.89,0.275000006,13.6923264,100.600144
0102100R01,18.771,15.885,0.224999994,13.692357,100.6001105
0102100R01,18.776,15.88,0.183333337,13.6923877,100.6000769
0102100R01,18.781,15.875,0.245000005,13.6924177,100.6000428
0102100R01,18.786,15.87,0.25999999,13.692447,100.6000085
0102100R01,18.791,15.865,0.25,13.6924765,100.599974
0102100R01,18.796,15.86,0.25,13.692506,100.5999396
0102100R01,18.801,15.855,0.245000005,13.6925352,100.5999045
0102100R01,18.806,15.85,0.216666654,13.6925639,100.5998682
0102100R01,18.811,15.845,0.206666663,13.6925927,100.5998319
0102100R01,18.816,15.84,0.215000004,13.6926215,100.5997957
0102100R01,18.821,15.835,0.196666658,13.69265,100.5997593
0102100R01,18.826,15.83,0.173333332,13.6926772,100.5997228
0102100R01,18.831,15.825,0.185000002,13.6927046,100.5996861
0102100R01,18.836,15.82,0.125,13.6927319,100.5996496
0102100R01,18.841,15.815,0.176666662,13.6927593,100.5996129
0102100R01,18.846,15.81,0.175000012,13.6927857,100.5995758
0102100R01,18.851,15.805,0.185000002,13.6928123,100.5995385
0102100R01,18.856,15.8,0.209999993,13.6928388,100.5995014
0102100R01,18.861,15.795,0.234999999,13.6928652,100.5994645
0102100R01,18.866,15.79,0.209999993,13.6928916,100.5994269
0102100R01,18.871,15.785,0.200000003,13.692918,100.5993892
0102100R01,18.876,15.78,0.219999999,13.6929443,100.5993515
0102100R01,18.881,15.775,0.200000003,13.6929705,100.5993142
0102100R01,18.886,15.77,0.170000002,13.6929966,100.5992764
0102100R01,18.891,15.765,0.176666677,13.6930226,100.5992385
0102100R01,18.896,15.76,0.219999999,13.6930486,100.5992006
0102100R01,18.901,15.755,0.209999993,13.6930743,100.599163
0102100R01,18.906,15.75,0.219999984,13.6931002,100.5991252
0102100R01,18.911,15.745,0.224999994,13.6931261,100.5990876
0102100R01,18.916,15.74,0.245000005,13.6931517,100.5990503
0102100R01,18.921,15.735,0.223333314,13.6931774,100.5990129
0102100R01,18.926,15.73,0.234999999,13.6932032,100.5989753
0102100R01,18.931,15.725,0.234999999,13.6932289,100.5989375
0102100R01,18.936,15.72,0.220000014,13.6932545,100.5988999
0102100R01,18.941,15.715,0.219999999,13.6932801,100.5988621
0102100R01,18.946,15.71,0.185000002,13.6933057,100.5988244
0102100R01,18.951,15.705,0.180000007,13.6933317,100.5987862
0102100R01,18.956,15.7,0.224999994,13.6933579,100.598748
0102100R01,18.961,15.695,0.234999999,13.6933841,100.5987098
0102100R01,18.966,15.69,0.25333333,13.6934104,100.5986714
0102100R01,18.971,15.685,0.219999999,13.6934363,100.5986335
0102100R01,18.976,15.68,0.234999999,13.6934622,100.5985954
0102100R01,18.981,15.675,0.233333334,13.6934881,100.5985575
0102100R01,18.986,15.67,0.24000001,13.6935139,100.5985196
0102100R01,18.991,15.665,0.25,13.6935395,100.5984819
0102100R01,18.996,15.66,0.206666663,13.6935652,100.598444
0102100R01,19.001,15.655,0.223333344,13.693591,100.5984058
0102100R01,19.006,15.65,0.25999999,13.6936167,100.5983678
0102100R01,19.011,15.645,0.245000005,13.6936423,100.5983301
0102100R01,19.016,15.64,0.25666666,13.693668,100.5982919
0102100R01,19.021,15.635,0.230000004,13.6936937,100.5982538
0102100R01,19.026,15.63,0.270000011,13.6937193,100.5982156
0102100R01,19.031,15.625,0.25333333,13.693745,100.5981774
0102100R01,19.036,15.62,0.275000006,13.6937706,100.5981394
0102100R01,19.041,15.615,0.25999999,13.6937967,100.5981015
0102100R01,19.046,15.61,0.263333321,13.6938224,100.5980639
0102100R01,19.051,15.605,0.230000004,13.6938484,100.5980262
0102100R01,19.056,15.6,0.25,13.6938744,100.5979883
0102100R01,19.061,15.595,0.236666664,13.6939001,100.5979507
0102100R01,19.066,15.59,0.226666674,13.6939257,100.5979131
0102100R01,19.071,15.585,0.245000005,13.6939512,100.5978756
0102100R01,19.076,15.58,0.266666681,13.6939769,100.5978379
0102100R01,19.081,15.575,0.24333334,13.6940025,100.5978002
0102100R01,19.086,15.57,0.234999999,13.6940285,100.597762
0102100R01,19.091,15.565,0.233333334,13.6940547,100.5977235
0102100R01,19.096,15.56,0.25999999,13.6940809,100.597685
0102100R01,19.101,15.555,0.254999995,13.694107,100.5976467
0102100R01,19.106,15.55,0.25,13.6941327,100.5976087
0102100R01,19.111,15.545,0.270000011,13.6941583,100.597571
0102100R01,19.116,15.54,0.25,13.694184,100.5975329
0102100R01,19.121,15.535,0.254999995,13.6942096,100.5974952
0102100R01,19.126,15.53,0.270000011,13.694235,100.5974576
0102100R01,19.131,15.525,0.224999994,13.6942604,100.5974201
0102100R01,19.136,15.52,0.24000001,13.6942855,100.597383
0102100R01,19.141,15.515,0.25,13.6943109,100.5973454
0102100R01,19.146,15.51,0.239999995,13.6943363,100.5973079
0102100R01,19.151,15.505,0.254999995,13.6943622,100.5972693
0102100R01,19.156,15.5,0.209999993,13.694388,100.5972308
0102100R01,19.161,15.495,0.25333333,13.6944139,100.5971923
0102100R01,19.166,15.49,0.270000011,13.6944398,100.5971535
0102100R01,19.171,15.485,0.273333341,13.6944656,100.5971154
0102100R01,19.176,15.48,0.25999999,13.6944912,100.5970776
0102100R01,19.181,15.475,0.264999986,13.694517,100.5970395
0102100R01,19.186,15.47,0.266666651,13.6945427,100.5970015
0102100R01,19.191,15.465,0.266666681,13.6945684,100.5969639
0102100R01,19.196,15.46,0.270000011,13.6945942,100.5969263
0102100R01,19.201,15.455,0.270000011,13.6946201,100.5968886
0102100R01,19.206,15.45,0.25999999,13.694646,100.5968509
0102100R01,19.211,15.445,0.25999999,13.6946717,100.5968134
0102100R01,19.216,15.44,0.245000005,13.6946978,100.5967749
0102100R01,19.221,15.435,0.24000001,13.6947237,100.5967365
0102100R01,19.226,15.43,0.25999999,13.6947497,100.5966982
0102100R01,19.231,15.425,0.245000005,13.6947757,100.5966598
0102100R01,19.236,15.42,0.25333333,13.6948015,100.5966219
0102100R01,19.241,15.415,0.215000004,13.6948274,100.596584
0102100R01,19.246,15.41,0.245000005,13.6948532,100.5965462
0102100R01,19.251,15.405,0.25,13.694879,100.5965084
0102100R01,19.256,15.4,0.24333334,13.6949047,100.5964704
0102100R01,19.261,15.395,0.209999993,13.69493,100.5964329
0102100R01,19.266,15.39,0.24666667,13.6949553,100.5963953
0102100R01,19.271,15.385,0.25666666,13.6949806,100.5963576
0102100R01,19.276,15.38,0.280000001,13.6950061,100.5963197
0102100R01,19.281,15.375,0.25999999,13.6950322,100.5962812
0102100R01,19.286,15.37,0.25999999,13.6950581,100.596243
0102100R01,19.291,15.365,0.25,13.6950842,100.5962044
0102100R01,19.296,15.36,0.234999999,13.6951103,100.5961659
0102100R01,19.301,15.355,0.226666674,13.6951355,100.5961286
0102100R01,19.306,15.35,0.215000004,13.695161,100.596091
0102100R01,19.311,15.345,0.239999995,13.6951863,100.5960535
0102100R01,19.316,15.34,0.25,13.6952118,100.5960158
0102100R01,19.321,15.335,0.245000005,13.6952377,100.5959778
0102100R01,19.326,15.33,0.234999999,13.6952639,100.5959394
0102100R01,19.331,15.325,0.236666679,13.6952902,100.5959009
0102100R01,19.336,15.32,0.245000005,13.6953164,100.5958626
0102100R01,19.341,15.315,0.264999986,13.6953424,100.5958243
0102100R01,19.346,15.31,0.25666666,13.6953683,100.5957862
0102100R01,19.351,15.305,0.223333314,13.6953941,100.5957481
0102100R01,19.356,15.3,0.234999999,13.6954198,100.59571
0102100R01,19.361,15.295,0.239999995,13.6954456,100.5956719
0102100R01,19.366,15.29,0.25333333,13.6954714,100.595634
0102100R01,19.371,15.285,0.25999999,13.6954972,100.5955961
0102100R01,19.376,15.28,0.25,13.6955228,100.5955586
0102100R01,19.381,15.275,0.25,13.6955487,100.5955205
0102100R01,19.386,15.27,0.25999999,13.6955745,100.5954827
0102100R01,19.391,15.265,0.25,13.6956003,100.5954448
0102100R01,19.396,15.26,0.25333333,13.695626,100.5954071
0102100R01,19.401,15.255,0.25,13.6956517,100.5953693
0102100R01,19.406,15.25,0.239999995,13.6956777,100.5953313
0102100R01,19.411,15.245,0.25,13.6957035,100.5952937
0102100R01,19.416,15.24,0.239999995,13.6957296,100.5952557
0102100R01,19.421,15.235,0.239999995,13.6957557,100.5952177
0102100R01,19.426,15.23,0.239999995,13.6957817,100.5951799
0102100R01,19.431,15.225,0.24666667,13.6958077,100.5951421
0102100R01,19.436,15.22,0.254999995,13.6958336,100.5951044
0102100R01,19.441,15.215,0.213333324,13.6958597,100.5950665
0102100R01,19.446,15.21,0.270000011,13.6958857,100.5950286
0102100R01,19.451,15.205,0.280000001,13.6959113,100.594991
0102100R01,19.456,15.2,0.25333333,13.6959373,100.5949529
0102100R01,19.461,15.195,0.230000004,13.6959631,100.5949149
0102100R01,19.466,15.19,0.230000004,13.6959888,100.5948772
0102100R01,19.471,15.185,0.209999993,13.6960146,100.594839
0102100R01,19.476,15.18,0.209999993,13.6960401,100.594801
0102100R01,19.481,15.175,0.230000004,13.6960657,100.5947628
0102100R01,19.486,15.17,0.234999999,13.6960913,100.5947247
0102100R01,19.491,15.165,0.239999995,13.6961168,100.5946866
0102100R01,19.496,15.16,0.224999994,13.6961424,100.5946484
0102100R01,19.501,15.155,0.25,13.6961679,100.5946102
0102100R01,19.506,15.15,0.24333334,13.6961934,100.5945721
0102100R01,19.511,15.145,0.284999996,13.696219,100.5945339
0102100R01,19.516,15.14,0.25999999,13.6962445,100.5944957
0102100R01,19.521,15.135,0.24333334,13.6962699,100.5944577
0102100R01,19.526,15.13,0.224999994,13.6962954,100.5944195
0102100R01,19.531,15.125,0.254999995,13.6963211,100.5943811
0102100R01,19.535,15.12,0.270000011,13.6963468,100.5943431
0102100R01,19.542,15.115,0.224999994,13.6963725,100.5943052
0102100R01,19.546,15.11,0.209999993,13.6963983,100.5942672
0102100R01,19.551,15.105,0.200000003,13.6964242,100.5942291
0102100R01,19.556,15.1,0.219999984,13.6964499,100.5941912
0102100R01,19.561,15.095,0.175000012,13.6964753,100.5941537
0102100R01,19.566,15.09,0.183333337,13.6965009,100.5941159
0102100R01,19.571,15.085,0.156666666,13.6965265,100.594078
0102100R01,19.576,15.08,0.189999998,13.696552,100.5940404
0102100R01,19.581,15.075,0.173333347,13.6965775,100.5940028
0102100R01,19.586,15.07,0.186666667,13.696603,100.593965
0102100R01,19.591,15.065,0.175000012,13.6966285,100.5939274
0102100R01,19.596,15.06,0.193333328,13.6966539,100.5938899
0102100R01,19.601,15.055,0.189999998,13.6966798,100.5938516
0102100R01,19.606,15.05,0.175000012,13.6967058,100.5938132
0102100R01,19.611,15.045,0.180000007,13.6967318,100.5937748
0102100R01,19.616,15.04,0.186666667,13.6967576,100.5937366
0102100R01,19.621,15.035,0.164999992,13.6967835,100.5936985
0102100R01,19.626,15.03,0.209999993,13.6968093,100.5936603
0102100R01,19.631,15.025,0.123333335,13.6968351,100.5936222
0102100R01,19.636,15.02,0.125,13.6968608,100.5935843
0102100R01,19.641,15.015,0.200000003,13.6968866,100.5935462
0102100R01,19.646,15.01,0.230000004,13.6969122,100.5935082
0102100R01,19.651,15.005,0.239999995,13.6969377,100.5934704
0102100R01,19.656,15,0.239999995,13.6969633,100.5934324
0102100R01,19.661,14.995,0.200000003,13.696989,100.5933945
0102100R01,19.666,14.99,0.204999998,13.697015,100.5933566
0102100R01,19.671,14.985,0.219999999,13.6970408,100.593319
0102100R01,19.676,14.98,0.176666677,13.6970668,100.5932811
0102100R01,19.681,14.975,0.189999998,13.6970928,100.5932432
0102100R01,19.686,14.97,0.204999998,13.6971187,100.5932053
0102100R01,19.691,14.965,0.186666667,13.6971445,100.5931677
0102100R01,19.696,14.96,0.200000003,13.6971705,100.5931297
0102100R01,19.701,14.955,0.204999998,13.6971966,100.5930917
0102100R01,19.706,14.95,0.196666658,13.6972227,100.5930543
0102100R01,19.711,14.945,0.209999993,13.697249,100.5930168
0102100R01,19.716,14.94,0.125,13.6972752,100.5929794
0102100R01,19.721,14.935,0.150000006,13.6973015,100.5929418
0102100R01,19.726,14.93,0.119999997,13.697328,100.5929047
0102100R01,19.731,14.925,0.119999997,13.6973548,100.5928676
0102100R01,19.736,14.92,0.133333325,13.6973818,100.5928303
0102100R01,19.741,14.915,0.119999997,13.6974087,100.5927931
0102100R01,19.746,14.91,0.125,13.6974358,100.5927564
0102100R01,19.751,14.905,0.119999997,13.6974635,100.5927197
0102100R01,19.756,14.9,0.146666676,13.6974912,100.5926831
0102100R01,19.761,14.895,0.145000011,13.6975188,100.5926466
0102100R01,19.766,14.89,0.180000007,13.6975469,100.5926103
0102100R01,19.771,14.885,0.173333347,13.6975759,100.5925749
0102100R01,19.776,14.88,0.194999993,13.6976049,100.5925394
0102100R01,19.781,14.875,0.170000002,13.6976337,100.5925041
0102100R01,19.786,14.87,0.129999995,13.6976628,100.5924687
0102100R01,19.791,14.865,0.145000011,13.6976927,100.5924339
0102100R01,19.795,14.86,0.145000011,13.6977226,100.5923993
0102100R01,19.802,14.855,0.189999998,13.6977523,100.5923648
0102100R01,19.806,14.85,0.200000003,13.6977821,100.5923302
0102100R01,19.811,14.845,0.200000003,13.6978133,100.5922968
0102100R01,19.816,14.84,0.176666677,13.6978443,100.5922637
0102100R01,19.821,14.835,0.155000001,13.6978755,100.5922303
0102100R01,19.826,14.83,0.140000001,13.6979065,100.5921971
0102100R01,19.831,14.825,0.146666676,13.6979392,100.5921651
0102100R01,19.836,14.82,0.159999996,13.6979719,100.5921336
0102100R01,19.841,14.815,0.189999998,13.6980047,100.592102
0102100R01,19.846,14.81,0.140000001,13.69803929,100.5920713
0102100R01,19.851,14.805,0.150000006,13.69807722,100.5920545
0102100R01,19.856,14.8,0.159999996,13.69811515,100.5920377
0102100R01,19.861,14.795,0.140000001,13.69815308,100.5920209
0102100R01,19.866,14.79,0.136666656,13.69819101,100.5920041
0102100R01,19.871,14.785,0.175000012,13.69822894,100.5919873
0102100R01,19.876,14.78,0.193333328,13.69826687,100.5919705
0102100R01,19.881,14.775,0.176666677,13.6983048,100.5919537
0102100R01,19.886,14.77,0.180000007,13.69834297,100.5919364
0102100R01,19.891,14.765,0.173333332,13.69838089,100.5919196
0102100R01,19.896,14.76,0.159999996,13.69841881,100.5919028
0102100R01,19.901,14.755,0.159999996,13.69845673,100.591886
0102100R01,19.906,14.75,0.170000002,13.69849465,100.5918692
0102100R01,19.911,14.745,0.163333327,13.69853257,100.5918524
0102100R01,19.916,14.74,0.185000002,13.69857049,100.5918356
0102100R01,19.921,14.735,0.185000002,13.69860841,100.5918188
0102100R01,19.926,14.73,0.173333332,13.69864633,100.591802
0102100R01,19.931,14.725,0.170000002,13.69868425,100.5917852
0102100R01,19.936,14.72,0.189999998,13.69872217,100.5917684
0102100R01,19.941,14.715,0.189999998,13.69876009,100.5917516
0102100R01,19.946,14.71,0.189999998,13.6987979,100.5917355
0102100R01,19.951,14.705,0.224999994,13.69883583,100.5917187
0102100R01,19.956,14.7,0.209999993,13.69887376,100.5917018
0102100R01,19.961,14.695,0.209999993,13.69891168,100.591685
0102100R01,19.966,14.69,0.215000004,13.69894961,100.5916681
0102100R01,19.971,14.685,0.230000004,13.69898754,100.5916513
0102100R01,19.976,14.68,0.230000004,13.69902546,100.5916344
0102100R01,19.981,14.675,0.239999995,13.69906339,100.5916176
0102100R01,19.986,14.67,0.226666674,13.69910132,100.5916008
0102100R01,19.991,14.665,0.234999999,13.7126137,100.5614945
0102100R01,19.996,14.66,0.215000004,13.712641,100.5614581
0102100R01,20.001,14.655,0.209999993,13.7126685,100.5614209
0102100R01,20.006,14.65,0.219999984,13.69913924,100.5915839
0102100R01,20.011,14.645,0.224999994,13.69917717,100.5915671
0102100R01,20.016,14.64,0.223333344,13.6993492,100.5915013
0102100R01,20.021,14.635,0.230000004,13.6994006,100.5914732
0102100R01,20.026,14.63,0.230000004,13.6994666,100.5914441
0102100R01,20.031,14.625,0.230000004,13.6994914,100.5914257
0102100R01,20.036,14.62,0.233333334,13.6995457,100.5914019
0102100R01,20.041,14.615,0.224999994,13.6995991,100.5913784
0102100R01,20.046,14.61,0.24000001,13.6996458,100.5913579
0102100R01,20.051,14.605,0.24666667,13.6996872,100.5913398
0102100R01,20.056,14.6,0.25,13.6997248,100.5913233
0102100R01,20.061,14.595,0.239999995,13.6997608,100.5913074
0102100R01,20.066,14.59,0.239999995,13.699796,100.591292
0102100R01,20.071,14.585,0.230000004,13.6998302,100.5912769
0102100R01,20.076,14.58,0.219999999,13.6998639,100.5912621
0102100R01,20.081,14.575,0.209999993,13.6998969,100.5912477
0102100R01,20.086,14.57,0.209999993,13.699929,100.5912335
0102100R01,20.091,14.565,0.209999993,13.699961,100.5912195
0102100R01,20.096,14.56,0.183333337,13.6999927,100.5912055
0102100R01,20.101,14.555,0.189999998,13.700025,100.5911914
0102100R01,20.106,14.55,0.204999998,13.7000587,100.5911766
0102100R01,20.111,14.545,0.199999988,13.7000943,100.591161
0102100R01,20.116,14.54,0.204999998,13.7001322,100.5911443
0102100R01,20.121,14.535,0.189999998,13.7001737,100.5911261
0102100R01,20.126,14.53,0.206666663,13.7002178,100.5911067
0102100R01,20.131,14.525,0.209999993,13.7002633,100.5910867
0102100R01,20.136,14.52,0.219999999,13.7003096,100.5910664
0102100R01,20.141,14.515,0.219999984,13.700357,100.5910455
0102100R01,20.146,14.51,0.219999999,13.7004004,100.5910265
0102100R01,20.151,14.505,0.209999993,13.7004401,100.5910091
0102100R01,20.156,14.5,0.196666658,13.7004773,100.5909927
0102100R01,20.161,14.495,0.196666658,13.7005136,100.5909768
0102100R01,20.166,14.49,0.180000007,13.7005491,100.5909612
0102100R01,20.171,14.485,0.213333324,13.7005838,100.5909459
0102100R01,20.176,14.48,0.196666673,13.7006186,100.5909307
0102100R01,20.181,14.475,0.200000003,13.7006533,100.5909154
0102100R01,20.186,14.47,0.186666667,13.7006883,100.5909
0102100R01,20.191,14.465,0.203333333,13.7007245,100.5908841
0102100R01,20.196,14.46,0.209999993,13.7007622,100.5908676
0102100R01,20.201,14.455,0.186666667,13.7008023,100.59085
0102100R01,20.206,14.45,0.13333334,13.700846,100.5908308
0102100R01,20.211,14.445,0.164999992,13.7008931,100.5908101
0102100R01,20.216,14.44,0.186666667,13.7009441,100.5907877
0102100R01,20.221,14.435,0.176666677,13.7009976,100.5907642
0102100R01,20.226,14.43,0.189999998,13.7010516,100.5907405
0102100R01,20.231,14.425,0.204999998,13.7011078,100.5907158
0102100R01,20.236,14.42,0.216666654,13.701168,100.5906898
0102100R01,20.241,14.415,0.230000004,13.7012186,100.590668
0102100R01,20.246,14.41,0.234999999,13.701263,100.5906505
0102100R01,20.251,14.405,0.24000001,13.7013088,100.5906336
0102100R01,20.256,14.4,0.245000005,13.70135,100.5906164
0102100R01,20.261,14.395,0.234999999,13.7013987,100.590594
0102100R01,20.266,14.39,0.226666674,13.7014415,100.5905754
0102100R01,20.271,14.385,0.239999995,13.7014827,100.5905574
0102100R01,20.276,14.38,0.254999995,13.7015237,100.5905394
0102100R01,20.281,14.375,0.24666667,13.7015653,100.5905217
0102100R01,20.286,14.37,0.239999995,13.7016065,100.5905039
0102100R01,20.291,14.365,0.38499999,13.7016472,100.5904862
0102100R01,20.296,14.36,0.356666684,13.7016888,100.590469
0102100R01,20.301,14.355,0.335000008,13.7017303,100.5904512
0102100R01,20.306,14.35,0.355000019,13.7017715,100.5904331
0102100R01,20.311,14.345,0.349999994,13.7018134,100.5904154
0102100R01,20.316,14.34,0.343333334,13.7018549,100.5903978
0102100R01,20.321,14.335,0.335000008,13.7018963,100.5903797
0102100R01,20.326,14.33,0.310000002,13.7019371,100.5903615
0102100R01,20.331,14.325,0.313333333,13.7019782,100.5903431
0102100R01,20.336,14.32,0.310000002,13.7020197,100.5903249
0102100R01,20.341,14.315,0.303333342,13.702061,100.590307
0102100R01,20.346,14.31,0.289999992,13.7021025,100.5902889
0102100R01,20.351,14.305,0.295000017,13.7021435,100.590271
0102100R01,20.356,14.3,0.286666662,13.7021849,100.590253
0102100R01,20.361,14.295,0.289999992,13.7022264,100.5902352
